seller,product_url,commercial_residential,breadth,sub_category,pallet_quantity,thickness,description,created_at,container_quantity,taxonomy,purl,title,cell,manufacturer,cell_technology,ledger_alias,min_wattage,updated_at,product_id,variant,wattage_per_panel,dimension_or_size,sku,channel_name,product_document,image_url,max_wattage,weight,data_source_type,handle,data_source,enable_purl,seller_alias,name,category,frame,module_per_pallet,module_per_container,protection,price,feature_products,max_price,min_price,operating_range_min,efficiency,peak_output_power,operating_range_max,communication_type,is_inventory,color
Inxeption Marketplace,,Commercial,1134,Solar Panels,31.0 / pallet,35,"<h3>STP615S-C78/Nmh+</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 22.8% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperatureand temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *.. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline<br/>",2023-11-09T08:37:38Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-pro-plus-half-cell-n-type-topcon-bifacial-module-610-630-watt-615w-,,156,Suntech Power,Monocrystalline,inxeptionmarketplace-app,615,2023-11-09T08:37:38Z,cldbzv53re6dm0872f2jjwksg,,615,2441,STP615S-C78/Nmh+,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6631eebe-00e2-4e09-b4e5-fede56698731/Ultra%20V%20Pro%20Plus%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20610%20-%20630%20Watt%20%28615W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dc224241-222d-4593-80da-989389fb8c4a/Ultra%20V%20Pro%20Plus%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20610%20-%20630%20Watt%20%28615W%29_img.jpg'],615,35.1,Products,inxeptionenergymarketplace-ultra-v-pro-plus-half-cell-n-type-topcon-bifacial-module-610-630-watt-615w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra V Pro Plus Half-cell N-Type TOPCon Bifacial Module - 610 - 630 Watt (615W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1303,Solar Panels,31.0 / pallet,35,"<h3>STP660S-D66/Pmh+</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 21.6% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperatureand temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline<br/>",2023-11-09T08:37:38Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-660w-,,132,Suntech Power,Monocrystalline,inxeptionmarketplace-app,660,2023-11-09T08:37:38Z,cldbzv5hne6hq0872re94vasx,,660,2384,STP660S-D66/Pmh+,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/282da3f2-9acc-401a-9796-456ef28e39d3/Ultra%20X%20plus%20Half-cell%20Bifacial%20Module%20-%20650%20-%20670%20Watt%20%28660W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3495159e-effb-45da-a52e-96ff089904c1/Ultra%20X%20plus%20Half-cell%20Bifacial%20Module%20-%20650%20-%20670%20Watt%20%28660W%29_img.jpg'],660,39.9,Products,inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-660w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra X plus Half-cell Bifacial Module - 650 - 670 Watt (660W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1038,Solar Panels,31.0 / pallet,35,"<h3>CHSM60M-HC Series - 380</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. INNOVATIONAL HALF-CELL TECHNOLOGY. Improves the module output, decreases the risk of mirco-crack, enhances. the module reliability.. INNOVATIVE PERC CELL TECHNOLOGY. Excellent cell efficiency and output.. REDUCE SHADOW LOSS. Effectively reduces the effect of shadow on the module surface.. REDUCE INTERNAL MISMATCH LOSS. Reduces mismatch loss and improves output.. PASSED HAIL TEST. Certified to hail resistence: ice ball size (d=25mm) and ice ball velocity. (v=23m/s).. PID RESISTANCE. Excellent PID resistance at 96 hours (@85xC /85%) test, and also can be. improved to meet higher standards for the particularly harsh environment.",2023-11-09T08:37:38Z,806 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-m6-360-380-watt-380w-,,,Astronergy,Monocrystalline,inxeptionmarketplace-app,380,2023-11-09T08:37:38Z,cldbzp141e3q30872v684yxyp,,380,1755,CHSM60M-HC Series - 380,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0f8cbca4-8f44-4ac0-9c2c-4b8654ea89eb/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20M6%20-%20360%20-%20380%20Watt%20%28380W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a1d4e979-31b2-42e9-8c13-3287cce53203/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20M6%20-%20360%20-%20380%20Watt%20%28380W%29_img.jpg'],380,20,Products,inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-m6-360-380-watt-380w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Monocrystalline PV Module - PENTA+ Premium M6 - 360 - 380 Watt (380W),Solar & Energy Storage,Black,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1052,Solar Panels,31.0 / pallet,35,<h3>JAM72S20  -445/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance.,2023-11-09T08:37:38Z,682 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-470w-mbb-half-cell-module-445-470-watt-445w-,,144,JA Solar,Monocrystalline,inxeptionmarketplace-app,445,2023-11-09T08:37:38Z,cldbzoy68e31h0872zbfxxokt,,445,2112,JAM72S20  -445/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c60f299b-fcf6-441a-a05e-f88a1e970366/Mono%20470W%20MBB%20Half-Cell%20Module%20-%20445%20-%20470%20Watt%20%28445W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/31e81633-88f4-4f91-b296-0ace35a67aa8/Mono%20470W%20MBB%20Half-Cell%20Module%20-%20445%20-%20470%20Watt%20%28445W%29_img.jpg'],445,24.5,Products,inxeptionenergymarketplace-mono-470w-mbb-half-cell-module-445-470-watt-445w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 470W MBB Half-Cell Module - 445 - 470 Watt (445W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,<h3>JAM54S30  -400/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/>,2023-11-09T08:37:38Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-400w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,400,2023-11-09T08:37:38Z,cldbzoxspe2xd0872wlii1ppu,,400,1722,JAM54S30  -400/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/653e9c39-9bf8-4a80-83f8-6c6909777e12/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28400W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dc1a5156-40f4-4afb-9532-8bd224c89ef8/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28400W%29_img.jpg'],400,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-400w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (400W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,35.0 / pallet,30,"<h3>CS6R-420MS</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 420W. Module efficiency up to 21.5%. Lower LCOE and system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation. Better shading tolerance. More reliable. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa.<br/>",2023-11-09T08:37:38Z,910 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku6-395-420-watt-monocrystalline-perc-420w-,,108,Canadian Solar,Monocrystalline,inxeptionmarketplace-app,420,2023-11-09T08:37:38Z,cldbzowfhe2ky0872uy0jcy2p,,420,1722,CS6R-420MS,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/006b2c59-9de2-428f-9a50-ce06524d76c3/HiKu6.%20395%20-%20420%20Watt.%20Monocrystalline%20PERC.%20%20%28420W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ca38a356-d77a-4788-9d42-afb052310879/HiKu6.%20395%20-%20420%20Watt.%20Monocrystalline%20PERC.%20%20%28420W%29_img.jpeg'],420,21.3,Products,inxeptionenergymarketplace-hiku6-395-420-watt-monocrystalline-perc-420w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,HiKu6. 395 - 420 Watt. Monocrystalline PERC.  (420W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,35.0 / pallet,30,"<h3>CS6W-525MB-AG</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 550W. Module efficiency up to 21.4%. Up to 12.3% lower LCOE. Up to 5.2% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation. Better Shading Tolerance. More reliable. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa.",2023-11-09T08:37:38Z,560 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-525w-,,144,Canadian Solar,Monocrystalline,inxeptionmarketplace-app,525,2023-11-09T08:37:38Z,cldbzovgfe2go0872ky3pria9,,525,2266,CS6W-525MB-AG,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9754b0e7-e959-4526-b03e-5c2daad06d1d/BiHiKu6.%20520%20-%20550%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28525W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1b7e86a0-2082-4ac0-9d2a-ce0ffa040665/BIHIKU6.-520---550-WATT.-BIFACIAL-MONOCRYSTALLINE-PERC.-%28525W%29.jpg'],525,14.56,Products,inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-525w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (525W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1032,Solar Panels,27.0 / pallet,40,"<h3>JKM450M-7RL3-TV</h3><h3><span style='color:#000'>Product Description</span></h3>TR Technology. TR technology eliminates cell gaps to increase module efficiency and power. Bifacial Power Gain. Bifacial cell architecture allows backside bonus and more lifetime power yield. Light-Weight Design. Use of transparent backsheet allows for easy installation and lower BOS cost. Thick and Tough. Fire Type 1 rated module engineered with a thick frame, 3.2mm front side glass, and thick backsheet for added durability. Shade Tolerant. Twin array design allows continued performance even with shading by trees or debris. Protected Against All Environments. Certified to withstand humidity, heat, rain, marine environments, wind, hailstorms, and packed snow.   <br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:38Z,540 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-eagle-78tr-g4b-445-465-watt-tiling-ribbon-bifacial-module-450w-,,156,Jinko Solar,Tiling Ribbon Bifacial Module,inxeptionmarketplace-app,450,2023-11-09T08:37:38Z,cldbzou6oe23u08722be7rumo,,450,2205,JKM450M-7RL3-TV,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cbfb506f-c317-4373-a0f5-546466ea97f4/Eagle%2078TR%20G4b.%20445-465%20Watt.%20Tiling%20Ribbon%20Bifacial%20Module.%20%20%28450W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5471dc23-5581-4691-9511-1207b83e5a63/Eagle%2078TR%20G4b.%20445-465%20Watt.%20Tiling%20Ribbon%20Bifacial%20Module.%20%20%28450W%29_img.jpg'],450,12.02,Products,inxeptionenergymarketplace-eagle-78tr-g4b-445-465-watt-tiling-ribbon-bifacial-module-450w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Eagle 78TR G4b. 445-465 Watt. Tiling Ribbon Bifacial Module.  (450W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,36.0 / pallet,30,<h3>JKM475N-60HL4</h3><h3><span style='color:#000'>Product Description</span></h3>SMBB Technology. Better light trapping and current collection to improve module power output and reliability. Hot 2.0 Technology. The N-type module with Hot 2.0 technology has better reliability and lower LID/LETID. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal). Durability Against Extreme Environmental Conditions. High salt mist and ammonia resistance.,2023-11-09T08:37:38Z,864 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-neo-n-type-60hl4-v-460-480-watt-mono-facial-module-n-type-475w-,,120,Jinko Solar,N-type Monocrystalline,inxeptionmarketplace-app,475,2023-11-09T08:37:38Z,cldbzotrje1za0872ayp1d4xt,,475,1903,JKM475N-60HL4,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2283c5c9-be69-45e8-8aab-a607347a2deb/Tiger%20Neo%20N-type%2060HL4-%28V%29.%20460-480%20Watt.%20Mono-Facial%20Module.%20N-Type.%20%28475W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0c62f50e-2a42-4721-b623-f1daf270c14d/Tiger%20Neo%20N-type%2060HL4-%28V%29.%20460-480%20Watt.%20Mono-Facial%20Module.%20N-Type.%20%28475W%29_img.jpeg'],475,10.98,Products,inxeptionenergymarketplace-tiger-neo-n-type-60hl4-v-460-480-watt-mono-facial-module-n-type-475w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Tiger Neo N-type 60HL4-(V). 460-480 Watt. Mono-Facial Module. N-Type. (475W),Solar & Energy Storage,Black,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134.11,Solar Panels,,35.052,"<h3><span style=""color: rgb(209, 72, 65); font-size: 20px;"">mSolar 410W Q4 Special Offer: fast shipping to single commercial addresses in the continental U.S.!</span></h3><br>

<b>Excellent efficiency</b><br>
10 busbar technology increases power by decreasing the distance between busbars and the finger grid line. <br><br>
<b>Improved weak illumination response</b><br>
More power output even in lower light conditions such as overcast days or off-peak sunlight hours.<br><br>
<b>Anti PID</b><br>
Panels rigorously tested to limit power degradation caused by 'stray' currents.<br><br>
<b>High wind and snow resistance</b><br>
5,400 Pa Snow Load<br>
2,400 Pa Wind Load<br><br>
<b>25-year warranty</b><br>
M Solar modules are guaranteed to retain at least 84.3% of the initial power output.<br><br>
<b>Appealing Aesthetics</b><br>
Fully black module creates a sleek, uniform array.<br>
If liftgate is required for delivery, accessorial charges may be applied.",2023-11-09T08:47:27Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-msolar,,108,MSolar,Monocrystalline PERC,inxeptionmarketplace-app,410,2023-11-09T08:47:27Z,cljxc2wx1miwv0810jf5n2wfv,,410,1722.12,,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a0544c55-062d-490c-8ccd-37540ac3ec37/mSolar%20410%20Spec%20%281%29.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a3cde0f8-2729-4730-bddf-7670845e4a9c/MSOLAR-TXI10-400108BB.jpg'],410,21,Products,inxeptionenergymarketplace-msolar,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,mSolar 410W - TXI10-410108BB,Solar & Energy Storage,Black,,,25,5465.3,TRUE,5465.3,5465.3,,,,,,TRUE,
Inxeption Marketplace,,Residential,1.038,Solar Panels,,35,"<b>HIGH OUTPUT POWER</b><br>
Output power is higher than the same type of conventional monocrystalline modules<br><br>

<b>ANTI-PID CHARACTERISTICS</b><br>
Ensure large-scale production of half-cell monocrystalline modules pass PID test<br><br>

<b>HOT-SPOT EFFECT</b><br>
 Excellent hot-spot immunity, can effectively avoid the power loss caused by shadow coverage, significantly extend life span<br><br>

<b>LOAD CAPACITY</b><br>
Certified to withstand: wind load(2400 Pascal) and snow load(5400 Pascal)<br><br>

<b>HARSH ENVIRONMENT ADAPTATION</b><br>
High salt mist and ammonia resistance certified by TUV",2023-11-09T08:43:55Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ht-solar-370w-silver-frame-120-half-cell-31-modules-,,120,HT Solar,Monocrystalline,inxeptionmarketplace-app,370,2023-11-09T08:43:55Z,clo63yeue12qs9e1z5jsw8maq,,370,1.755,HT Solar 120 Half Cell Mono Module,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dfb41a7a-a065-4dac-b3ab-4e78b01c3400/HTM360-380MH3-60%2525E5%25258D%25258A%2525E7%252589%252587%2525E5%25258D%252595%2525E7%25258E%2525BB9bb%2525E8%25258B%2525B1%2525E6%252596%252587.indd.pdf,"['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9f32d875-8acd-462e-b024-de889e2f1b13/HaitaiSolar_HTM360~380MH3-60_Clearance_1.jpg', 'https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/14bbd51c-d6f6-49e2-9d31-e6a49de6ec84/HaitaiSolar_HTM360~380MH3-60_1.jpg']",370,,Products,inxeptionenergymarketplace-ht-solar-370w-silver-frame-120-half-cell-31-modules-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,HT Solar 370W - HTM370MH3-60,Solar & Energy Storage,Anodized Aluminum Alloy,,,,555,TRUE,555,555,,,,,,,
